CustomerID,Country,State,City,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Value,Churn Score,CLTV,Churn Reason
6551-ZCOTS,United States,California,Torrance,1,1,0,0,33,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Bank transfer (automatic),24.9,847.8,0,52,5756,Attitude of support person
7191-ADRGF,United States,California,Torrance,1,0,1,0,44,0,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Two year,0,Bank transfer (automatic),54.3,2390.45,0,64,3222,Attitude of support person
5018-LXQQG,United States,California,Torrance,0,0,1,1,30,1,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,0,Bank transfer (automatic),66.3,1923.5,0,80,4631,Attitude of support person
6892-BOGQE,United States,California,Whittier,0,0,1,0,71,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),20.9,1493.2,0,53,4030,Attitude of support person
1746-TGTWV,United States,California,Whittier,1,0,1,0,1,1,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,0,Credit card (automatic),75.35,75.35,0,70,3514,Attitude of support person
5995-SNNEW,United States,California,Whittier,1,1,1,0,23,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,104.45,2184.85,0,37,5883,Attitude of support person
8050-WYBND,United States,California,Whittier,0,0,0,1,22,0,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,1,Credit card (automatic),49.45,1031.4,0,28,5941,Attitude of support person
2821-WARNZ,United States,California,Buena Park,0,0,0,1,49,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),19.45,921.3,0,34,4170,Attitude of support person
4879-GZLFH,United States,California,Buena Park,0,0,1,1,42,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,92.15,3875.4,0,33,5697,Attitude of support person
8314-HTWVE,United States,California,Cypress,0,0,1,1,7,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.85,144.15,0,60,3973,Attitude of support person
9402-ROUMJ,United States,California,La Habra,0,0,1,1,67,1,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,1,Bank transfer (automatic),100.25,6689.0,0,64,5588,Attitude of support person
2507-QZPQS,United States,California,La Mirada,1,0,0,0,15,1,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,0,Electronic check,95.7,1451.1,0,23,4999,Attitude of support person
7159-NOKYQ,United States,California,Montebello,1,0,1,0,67,1,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,1,Electronic check,93.15,6368.2,0,59,4001,Attitude of support person
5707-ZMDJP,United States,California,Norwalk,1,0,1,1,53,1,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,1,Mailed check,69.7,3729.6,0,27,4590,Attitude of support person
8779-YIQQA,United States,California,Pico Rivera,1,0,1,1,21,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.8,350.1,0,47,3243,Attitude of support person
7136-IHZJA,United States,California,Santa Fe Springs,0,0,1,1,40,1,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,1,Mailed check,71.35,2847.2,0,43,5807,Attitude of support person
8966-OIQHG,United States,California,Stanton,0,0,1,1,22,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),20.75,452.35,0,59,2258,Attitude of support person
7074-STDCN,United States,California,Artesia,1,0,0,0,39,0,No phone service,DSL,No,No,No,Yes,No,Yes,Month-to-month,1,Electronic check,40.6,1494.5,0,58,4436,Attitude of support person
8739-QOTTN,United States,California,Avalon,0,0,1,0,2,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.35,41.85,0,74,5761,Attitude of support person
1399-OUPJN,United States,California,Bellflower,0,0,1,1,57,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),19.75,1272.05,0,80,4235,Attitude of support person
0277-BKSQP,United States,California,Harbor City,1,0,1,1,8,1,No,DSL,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,54.4,475.1,0,62,4854,Attitude of support person
5774-XZTQC,United States,California,Lakewood,0,0,1,1,7,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.45,150.75,0,75,4484,Attitude of support person
2676-SSLTO,United States,California,Hawaiian Gardens,1,0,0,0,49,1,Yes,DSL,No,No,No,Yes,Yes,No,Two year,1,Bank transfer (automatic),66.15,3199.0,0,33,6138,Attitude of support person
6266-QHOJZ,United States,California,Lomita,0,0,0,0,65,1,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,1,Electronic check,89.85,5844.65,0,77,6421,Attitude of support person
7269-JISCY,United States,California,Los Alamitos,0,0,0,0,55,1,No,DSL,No,No,No,No,No,No,One year,0,Bank transfer (automatic),45.05,2462.6,0,39,4055,Attitude of support person
0363-SVHYR,United States,California,Paramount,1,0,1,1,71,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),86.85,6263.8,0,60,6452,Attitude of support person
8547-NSBBO,United States,California,San Pedro,1,0,0,0,35,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,1,Mailed check,96.75,3403.4,0,37,5154,Attitude of support person
6591-QGOYB,United States,California,Surfside,1,0,0,0,17,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,1,Bank transfer (automatic),106.65,1672.1,0,25,2754,Attitude of support person
9070-BCKQP,United States,California,Wilmington,0,0,1,0,72,1,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),110.15,7881.2,0,21,4498,Attitude of support person
6421-SZVEM,United States,California,Carson,0,0,1,1,28,1,No,Fiber optic,Yes,No,No,No,No,Yes,One year,1,Bank transfer (automatic),82.85,2320.8,0,75,5802,Attitude of support person
1328-EUZHC,United States,California,Carson,0,0,1,0,18,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.1,370.5,0,30,4329,Attitude of support person
8878-RYUKI,United States,California,Long Beach,0,0,0,0,52,1,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,1,Electronic check,59.45,3043.7,0,40,6107,Attitude of support person
9633-DENPU,United States,California,Long Beach,0,0,1,0,47,1,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,1,Bank transfer (automatic),58.6,2723.4,0,33,2613,Attitude of support person
7811-JIVPF,United States,California,Long Beach,0,0,0,0,23,1,No,DSL,No,No,Yes,No,No,No,Month-to-month,0,Credit card (automatic),49.7,1081.25,0,47,4790,Attitude of support person
7113-HIPFI,United States,California,Long Beach,1,0,1,1,66,1,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,0,Mailed check,65.85,4097.05,0,53,5500,Attitude of support person
8541-QVFKM,United States,California,Long Beach,0,0,0,0,8,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,73.5,632.2,0,61,5777,Attitude of support person
9258-CNWAC,United States,California,Long Beach,0,0,1,1,71,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),113.65,8166.8,0,27,6208,Attitude of support person
5371-VYLSX,United States,California,Long Beach,0,1,0,0,50,1,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,1,Electronic check,83.4,4113.7,0,68,4977,Attitude of support person
6374-AFWOX,United States,California,Long Beach,1,0,1,0,46,1,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,0,Mailed check,65.65,3047.15,0,79,2680,Attitude of support person
5317-FLPJF,United States,California,Altadena,0,0,0,0,66,0,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),61.35,4193.4,0,67,4824,Attitude of support person
7621-VPNET,United States,California,Arcadia,0,0,1,0,42,1,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,1,Credit card (automatic),85.9,3729.75,0,25,2219,Attitude of support person
6034-YMTOB,United States,California,Arcadia,0,0,0,0,5,1,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,1,Mailed check,75.65,399.45,0,40,2296,Attitude of support person
4903-CNOZC,United States,California,La Canada Flintridge,1,0,0,0,29,1,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,0,Credit card (automatic),70.9,1964.6,0,29,2064,Attitude of support person
4353-HYOJD,United States,California,Monrovia,0,0,1,1,27,1,No,DSL,No,Yes,No,No,No,No,Month-to-month,0,Mailed check,49.85,1336.15,0,75,5580,Attitude of support person
7267-FRMJW,United States,California,Sierra Madre,0,0,1,1,25,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.1,486.05,0,46,5306,Attitude of support person
4188-FRABG,United States,California,Sunland,1,0,1,0,57,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,1,Electronic check,103.05,5925.75,0,22,5586,Attitude of support person
4128-ETESU,United States,California,Pasadena,0,1,1,0,47,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,0,Electronic check,99.7,4747.2,0,67,4787,Attitude of support person
0620-DLSLK,United States,California,Pasadena,0,0,0,0,13,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Mailed check,81.9,1028.9,0,71,2054,Attitude of support person
3850-OKINF,United States,California,Pasadena,1,0,1,1,71,1,Yes,DSL,Yes,No,No,No,Yes,No,One year,1,Electronic check,66.2,4692.55,0,62,4756,Attitude of support person
1156-ZFYDO,United States,California,Glendale,0,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Electronic check,19.75,19.75,0,38,3666,Attitude of support person
3295-YVUSR,United States,California,Glendale,1,1,0,0,2,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Mailed check,72.6,154.3,0,47,5098,Attitude of support person
8016-NCFVO,United States,California,Glendale,1,1,0,0,55,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,1,Electronic check,116.5,6382.55,0,58,4222,Attitude of support person
4119-ZYPZY,United States,California,Glendale,1,1,0,0,71,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,1,Electronic check,106.8,7623.2,0,28,6423,Attitude of support person
5549-ZGHFB,United States,California,Glendale,1,0,1,1,50,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,24.95,1261.45,0,57,6019,Attitude of support person
7577-SWIFR,United States,California,Glendale,1,0,0,0,1,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,89.25,89.25,0,28,5579,Attitude of support person
0303-WMMRN,United States,California,Glendale,1,0,0,0,5,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,19.25,86.05,0,27,3056,Attitude of support person
6408-OTUBZ,United States,California,Glendale,0,0,0,0,66,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,1,Bank transfer (automatic),104.55,6779.05,0,53,4494,Attitude of support person
5204-HMGYF,United States,California,La Crescenta,0,0,1,1,49,1,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,1,Mailed check,87.2,4345.0,0,68,4567,Attitude of support person
1078-TDCRN,United States,California,Agoura Hills,0,1,1,0,3,0,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,30.75,82.85,0,27,4133,Attitude of support person
3727-OVPRY,United States,California,Calabasas,1,0,1,1,66,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Credit card (automatic),25.7,1714.55,0,43,5517,Attitude of support person
3797-FKOGQ,United States,California,Canoga Park,1,0,0,1,11,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,0,Electronic check,86.2,893.2,0,41,3157,Attitude of support person
7622-NXQZR,United States,California,Canoga Park,1,0,0,0,28,0,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,1,Credit card (automatic),30.1,810.85,0,31,2653,Attitude of support person
6196-HBOBZ,United States,California,Winnetka,1,0,1,0,65,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,1,Electronic check,99.35,6347.55,0,80,6300,Attitude of support person
3970-XGJDU,United States,California,West Hills,0,0,0,0,62,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),19.2,1123.65,0,64,4937,Attitude of support person
7017-VFULY,United States,California,Chatsworth,0,0,1,0,2,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Bank transfer (automatic),20.1,43.15,0,26,4158,Attitude of support person
5562-YJQGT,United States,California,Encino,0,0,0,0,2,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Credit card (automatic),20.35,35.1,0,40,3746,Attitude of support person
8807-OPMBM,United States,California,Newbury Park,0,0,1,1,55,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),25.65,1388.0,0,42,4466,Attitude of support person
5439-WIKXB,United States,California,Newhall,1,1,1,0,41,1,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,94.55,3851.45,0,45,4914,Attitude of support person
8294-UIMBA,United States,California,Northridge,0,0,0,0,30,1,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,1,Bank transfer (automatic),94.4,2638.1,0,68,4584,Attitude of support person
8109-YUOHE,United States,California,Porter Ranch,1,0,0,0,17,1,No,DSL,Yes,Yes,No,No,No,No,One year,0,Mailed check,56.1,946.95,0,56,5025,Attitude of support person
5840-NVDCG,United States,California,Pacoima,0,0,1,1,16,1,No,DSL,Yes,Yes,No,Yes,No,Yes,Two year,0,Bank transfer (automatic),68.25,1114.85,0,43,3559,Attitude of support person
8092-NLTGF,United States,California,Reseda,1,0,0,0,72,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),24.75,1777.6,0,35,5398,Attitude of support person
5928-QLDHB,United States,California,San Fernando,1,0,0,0,9,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,76.25,684.85,0,62,2062,Attitude of support person
9840-EFJQB,United States,California,Sylmar,0,0,0,0,1,1,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,0,Electronic check,74.35,74.35,0,80,4237,Attitude of support person
0696-UKTOX,United States,California,North Hills,1,0,0,1,23,1,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,0,Electronic check,54.15,1312.45,0,80,2496,Attitude of support person
4801-KFYKL,United States,California,Granada Hills,1,0,0,1,8,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Bank transfer (automatic),19.45,159.2,0,20,4119,Attitude of support person
3472-OAOOR,United States,California,Mission Hills,1,0,1,1,19,0,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,1,Mailed check,34.95,610.2,0,79,3422,Attitude of support person
6135-OZQVA,United States,California,Santa Clarita,0,0,0,0,7,1,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,1,Electronic check,53.65,404.35,0,51,4389,Attitude of support person
2252-JHJGE,United States,California,Sun Valley,1,0,0,0,61,1,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,0,Electronic check,104.0,6363.45,0,22,4344,Attitude of support person
4188-PCPIG,United States,California,Valencia,0,0,1,0,57,1,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,1,Credit card (automatic),70.35,4124.65,0,32,5779,Attitude of support person
7105-BENQF,United States,California,Tarzana,1,0,0,1,15,1,No,DSL,Yes,No,Yes,No,No,Yes,One year,0,Mailed check,64.85,950.75,0,51,4442,Attitude of support person
7721-DVEKZ,United States,California,Thousand Oaks,0,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.65,19.65,0,73,4639,Attitude of support person
3566-VVORZ,United States,California,Westlake Village,0,0,1,0,12,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Bank transfer (automatic),45.9,505.95,0,60,5790,Attitude of support person
9507-HSMMZ,United States,California,Thousand Oaks,1,0,0,0,54,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.0,1149.65,0,41,6094,Attitude of support person
2480-SQIOB,United States,California,Woodland Hills,1,0,1,1,4,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Electronic check,44.8,169.65,0,63,2114,Attitude of support person
7813-TKCVO,United States,California,Oak Park,0,0,1,0,20,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.35,393.15,0,57,4390,Attitude of support person
0128-MKWSG,United States,California,Stevenson Ranch,0,0,0,1,26,0,No phone service,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,0,Mailed check,45.8,1147.0,0,45,3287,Attitude of support person
4350-ZTLPI,United States,California,Van Nuys,0,0,1,0,53,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,1,Bank transfer (automatic),108.95,5718.2,0,36,4163,Attitude of support person
0361-HJRDX,United States,California,Sherman Oaks,0,0,0,0,68,0,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),64.35,4539.6,0,40,4146,Attitude of support person
5727-MYATE,United States,California,Van Nuys,1,0,1,1,72,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),90.8,6397.6,0,46,5028,Attitude of support person
3823-KYNQY,United States,California,Van Nuys,1,0,0,0,12,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),24.95,280.4,0,71,4443,Attitude of support person
7570-WELNY,United States,California,Sherman Oaks,0,0,1,0,68,1,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,1,Bank transfer (automatic),84.7,5711.05,0,41,5520,Attitude of support person
3021-VLNRJ,United States,California,Encino,0,0,0,1,50,1,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,1,Credit card (automatic),70.8,3478.15,0,34,4798,Attitude of support person
2080-CAZNM,United States,California,Burbank,0,1,0,0,41,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,104.4,4133.95,0,61,4477,Attitude of support person
1028-FFNJK,United States,California,Burbank,1,1,1,0,30,1,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,1,Electronic check,101.5,2917.65,0,73,4828,Attitude of support person
6907-FLBER,United States,California,Burbank,1,0,0,0,1,1,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,0,Electronic check,54.3,54.3,0,78,3259,Attitude of support person
3001-UNBTL,United States,California,Burbank,1,1,1,1,29,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,103.95,2964.8,0,58,3733,Attitude of support person
5982-PSMKW,United States,California,North Hollywood,0,0,1,1,23,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),91.1,2198.3,0,71,5991,Attitude of support person
3507-GASNP,United States,California,North Hollywood,1,0,0,1,60,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.95,1189.9,0,74,5316,Attitude of support person
7096-ZNBZI,United States,California,Studio City,0,0,1,0,72,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),26.45,1914.5,0,55,5534,Attitude of support person
1676-MQAOA,United States,California,North Hollywood,1,0,0,0,72,1,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,1,Bank transfer (automatic),75.1,5336.35,0,55,6284,Attitude of support person
0786-IVLAW,United States,California,Valley Village,0,1,0,0,66,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,0,Bank transfer (automatic),108.1,7238.6,0,20,4722,Attitude of support person
7566-DSRLQ,United States,California,Rancho Cucamonga,0,0,1,0,72,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Electronic check,110.15,7998.8,0,70,5065,Attitude of support person
7245-JMTTQ,United States,California,Baldwin Park,0,0,0,0,51,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,1,Electronic check,111.5,5703.25,0,47,4363,Attitude of support person
6050-IJRHS,United States,California,Chino Hills,0,0,1,1,70,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,1,Electronic check,106.5,7397.0,0,41,6319,Attitude of support person
6202-JVYEU,United States,California,Chino,1,0,0,0,9,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Electronic check,19.9,164.6,0,31,3643,Attitude of support person
8591-TKMZH,United States,California,Claremont,1,0,1,1,59,1,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,1,Mailed check,111.1,6555.2,0,76,4952,Attitude of support person
0734-OXWBT,United States,California,Covina,1,0,0,1,3,1,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,0,Mailed check,70.7,225.65,0,56,2584,Attitude of support person
4282-ACRXS,United States,California,Covina,1,1,1,0,38,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,24.85,955.75,0,33,3511,Attitude of support person
0365-TRTPY,United States,California,Covina,0,0,0,0,37,1,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,0,Bank transfer (automatic),91.2,3382.3,0,44,5135,Attitude of support person
7349-ALMUX,United States,California,Rancho Cucamonga,1,0,0,0,37,1,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,0,Bank transfer (automatic),65.6,2313.8,0,27,3183,Attitude of support person
6502-KUGLL,United States,California,El Monte,0,0,1,1,14,1,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,0,Bank transfer (automatic),59.45,780.85,0,26,5723,Attitude of support person
1841-YSJGV,United States,California,South El Monte,1,0,1,0,72,1,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,1,Credit card (automatic),109.95,7852.4,0,59,6258,Attitude of support person
3511-BFTJW,United States,California,Glendora,1,0,1,1,72,0,No phone service,DSL,Yes,Yes,Yes,No,No,No,Two year,0,Credit card (automatic),38.5,2763.0,0,58,4710,Attitude of support person
7668-XCFYV,United States,California,Glendora,0,1,1,0,17,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,92.55,1614.7,0,23,3689,Attitude of support person
5018-HEKFO,United States,California,Rowland Heights,0,0,0,0,10,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,24.5,270.15,0,78,5594,Attitude of support person
2923-ARZLG,United States,California,La Verne,1,0,1,1,0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Mailed check,19.7,1397.475,0,69,4890,Attitude of support person
3976-NLDEZ,United States,California,Mira Loma,1,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.6,20.6,0,52,5370,Attitude of support person
2282-YGNOR,United States,California,Monterey Park,0,0,0,0,29,1,No,DSL,Yes,No,Yes,Yes,No,No,One year,0,Credit card (automatic),58.0,1734.5,0,63,2810,Attitude of support person
5336-UFNZP,United States,California,Monterey Park,0,1,1,1,65,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,1,Electronic check,107.45,7047.5,0,32,6211,Attitude of support person
6854-EXGSF,United States,California,Mt Baldy,0,0,0,0,8,1,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,1,Bank transfer (automatic),65.5,573.15,0,38,3033,Attitude of support person
1241-EZFMJ,United States,California,Ontario,1,0,1,0,61,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),25.45,1538.6,0,41,6015,Attitude of support person
9233-PSYHO,United States,California,Ontario,0,1,0,0,45,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,1,Bank transfer (automatic),100.15,4459.8,0,21,2636,Attitude of support person
5376-PCKNB,United States,California,Montclair,1,0,1,1,72,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,1,Credit card (automatic),104.45,7459.0,0,29,4750,Attitude of support person
8044-BGWPI,United States,California,Ontario,1,0,1,1,12,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Electronic check,21.15,306.05,0,40,5209,Attitude of support person
4060-LDNLU,United States,California,Diamond Bar,1,0,0,0,7,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,0,Electronic check,96.2,639.7,0,38,4329,Attitude of support person
3589-PPVKW,United States,California,Pomona,1,0,0,0,9,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Mailed check,44.4,348.15,0,31,5457,Attitude of support person
5887-IKKYO,United States,California,Pomona,1,0,1,1,58,1,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,0,Bank transfer (automatic),94.35,5563.65,0,49,4777,Attitude of support person
1755-RMCXH,United States,California,San Dimas,1,0,1,1,2,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.3,40.25,0,38,5113,Attitude of support person
3858-XHYJO,United States,California,San Gabriel,0,0,1,0,40,1,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,0,Bank transfer (automatic),105.75,4228.55,0,41,4078,Attitude of support person
4299-SIMNS,United States,California,Temple City,1,0,0,0,9,1,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,1,Electronic check,81.15,784.45,0,68,4544,Attitude of support person
7025-IWFHT,United States,California,Upland,1,0,0,0,41,1,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,1,Electronic check,89.55,3729.75,0,66,5549,Attitude of support person
6261-LHRTG,United States,California,Upland,0,0,0,0,26,1,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,1,Credit card (automatic),54.75,1406.9,0,23,4020,Attitude of support person
7841-FCRQD,United States,California,Walnut,0,0,1,0,33,1,No,DSL,No,Yes,No,Yes,No,No,One year,1,Credit card (automatic),53.75,1857.3,0,49,3160,Attitude of support person
2056-EVGZL,United States,California,West Covina,1,0,1,1,68,1,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,0,Credit card (automatic),105.75,7322.5,0,39,4437,Attitude of support person
8777-MBMTS,United States,California,West Covina,0,1,1,0,65,1,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),105.85,6725.5,0,80,4872,Attitude of support person
7753-USQYQ,United States,California,West Covina,1,0,0,0,55,1,No,DSL,No,Yes,No,Yes,No,Yes,One year,1,Electronic check,64.2,3627.3,0,40,5151,Attitude of support person
7661-CPURM,United States,California,Alhambra,1,0,0,0,19,1,No,Fiber optic,No,No,No,Yes,No,Yes,One year,1,Credit card (automatic),87.7,1725.95,0,78,4446,Attitude of support person
6233-HXJMX,United States,California,Alpine,0,0,0,0,45,1,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,1,Credit card (automatic),89.3,4192.15,0,32,5470,Attitude of support person
